Root -9223372036162879999: #dirs=0, #files=50, size = 5640 = 5.508 KB, found=0, notFound=50
Root -9223372036162822143: #dirs=2, #files=0, size = 0 = 0 B, found=0, notFound=0
Root -9223372036154533119: #dirs=0, #files=50, size = 5640 = 5.508 KB, found=0, notFound=50
Root -9223372036144420351: #dirs=0, #files=50, size = 5640 = 5.508 KB, found=0, notFound=50
Root -9223372036132663807: #dirs=135, #files=3, size = 8928571400 = 8.315 GB, found=0, notFound=3
Root -9223372036132333823: #dirs=253, #files=0, size = 0 = 0 B, found=0, notFound=0
Root -9223372036132142591: #dirs=0, #files=337, size = 1000000000000 = 931.323 GB, found=0, notFound=337
Root -9223372036129708543: #dirs=238, #files=235, size = 2098214285200 = 1.908 TB, found=0, notFound=235
Root -9223372036123913215: #dirs=4, #files=1, size = 8928571400 = 8.315 GB, found=0, notFound=1
Root -9223372036123634431: #dirs=0, #files=337, size = 1000000000000 = 931.323 GB, found=0, notFound=337
Root -9223372036121224959: #dirs=0, #files=337, size = 3000000000000 = 2.728 TB, found=0, notFound=337
Root -9223372036114984191: #dirs=0, #files=337, size = 5000000000000 = 4.547 TB, found=0, notFound=337
Root -9223372036066574335: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036066567167: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036066559999: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036066552831: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036066543615: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036066529791: #dirs=0, #files=1766, size = 1000000019393 = 931.323 GB, found=0, notFound=1766
Root -9223372036066499071: #dirs=0, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372036062182656: #dirs=24, #files=0, size = 0 = 0 B, found=0, notFound=0
Root -9223372036027134464: #dirs=5, #files=0, size = 0 = 0 B, found=0, notFound=0
Root -9223372036015117311: #dirs=0, #files=1766, size = 3000000019393 = 2.728 TB, found=0, notFound=1766
Root -9223372036007114495: #dirs=0, #files=1766, size = 5000000019393 = 4.547 TB, found=0, notFound=1766
Root -9223372035995307775: #dirs=0, #files=1766, size = 1000000019393 = 931.323 GB, found=0, notFound=1766
Root -9223372035991095039: #dirs=0, #files=1766, size = 3000000019393 = 2.728 TB, found=0, notFound=1766
Root -9223372035983092991: #dirs=0, #files=10, size = 1120 = 1.094 KB, found=0, notFound=10
Root -9223372035983077119: #dirs=0, #files=2, size = 82 = 82 B, found=0, notFound=2
Root -9223372035983076607: #dirs=0, #files=10, size = 10737418240 = 10 GB, found=0, notFound=10
Root -9223372035982670079: #dirs=2, #files=1, size = 19393 = 18.938 KB, found=0, notFound=1
Root -9223372035982662911: #dirs=0, #files=500, size = 56890 = 55.557 KB, found=0, notFound=500
Root -9223372035982144767: #dirs=2, #files=0, size = 0 = 0 B, found=0, notFound=0
Root -9223372035982144255: #dirs=0, #files=27, size = 283115520000 = 263.672 GB, found=0, notFound=27
Root -9223372035979876351: #dirs=0, #files=241, size = 27364 = 26.723 KB, found=0, notFound=241
Root -9223372035966411520: #dirs=0, #files=2, size = 14255681016 = 13.277 GB, found=2, notFound=0
Root -9223372035953764605: #dirs=609, #files=602, size = 340040455600 = 316.687 GB, found=0, notFound=602
Root -9223372035941350399: #dirs=40, #files=38, size = 21604364993 = 20.121 GB, found=0, notFound=38
